TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
Turf Quality,10/1/18,5,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,17,1,239,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,64,A16-1,Mountain View Seeds,APC,20,2,192,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,25,BAR PP 7236V,Barenbrug Research,APC,5,8,73,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,10,AKB3179,Pennington Seed,APC,3,2,28,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,64,A16-1,Mountain View Seeds,APC,16,4,191,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,25,BAR PP 7236V,Barenbrug Research,APC,12,5,74,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,21,8,240,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,64,A16-1,Mountain View Seeds,APC,7,6,190,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,25,BAR PP 7236V,Barenbrug Research,APC,25,9,75,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,9,AKB3128,Pennington Seed,APC,24,2,27,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,63,MVS-130,Mountain View Seeds,APC,20,4,189,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,63,MVS-130,Mountain View Seeds,APC,16,3,188,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,26,BAR PP 79494,Barenbrug Research,APC,1,2,76,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,81,PST-K13-141,Pure Seed Testing Inc.,APC,2,5,241,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,63,MVS-130,Mountain View Seeds,APC,6,4,187,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,26,BAR PP 79494,Barenbrug Research,APC,12,6,77,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,9,AKB3128,Pennington Seed,APC,10,9,26,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,7,24,BAR PP 7K426,Barenbrug Research,APC,8,9,70,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,65,A16-7,Mountain View Seeds,APC,19,10,195,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,10,AKB3179,Pennington Seed,APC,25,2,30,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,7,23,Barvette HGT®,Standard,APC,24,6,69,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,68,PPG-KB 1320,Mountain View Seeds,APC,26,8,204,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,21,BAR PP 7309V,Barenbrug Research,APC,4,5,61,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,68,PPG-KB 1320,Mountain View Seeds,APC,16,8,203,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,21,BAR PP 7309V,Barenbrug Research,APC,12,1,62,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,11,AKB3241,Pennington Seed,APC,24,1,33,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,68,PPG-KB 1320,Mountain View Seeds,APC,3,1,202,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,78,A06-8,Blue Mt. Seeds Inc.,APC,25,4,234,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,21,BAR PP 7309V,Barenbrug Research,APC,21,5,63,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,67,A11-26,Mountain View Seeds,APC,20,10,201,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,22,BAR PP 79366,Barenbrug Research,APC,1,7,64,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,67,A11-26,Mountain View Seeds,APC,16,7,200,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,12,NK-1,Pennington Seed,APC,5,10,34,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,11,AKB3241,Pennington Seed,APC,11,10,32,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,79,Kenblue,Standard,APC,8,2,235,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,67,A11-26,Mountain View Seeds,APC,8,6,199,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,22,BAR PP 79366,Barenbrug Research,APC,26,5,66,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,66,A12-34,Mountain View Seeds,APC,22,7,198,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,23,Barvette HGT®,Standard,APC,9,6,67,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,11,AKB3241,Pennington Seed,APC,9,2,31,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,79,Kenblue,Standard,APC,17,2,236,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,66,A12-34,Mountain View Seeds,APC,16,6,197,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,7,23,Barvette HGT®,Standard,APC,12,3,68,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,79,Kenblue,Standard,APC,25,8,237,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,66,A12-34,Mountain View Seeds,APC,2,1,196,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,22,BAR PP 79366,Barenbrug Research,APC,12,2,65,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,38,Amaze (NAI-14-133),Columbia River Seed,APC,21,7,114,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,82,Electric (PST-K11-118),Pure Seed Testing Inc.,APC,23,6,246,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,75,A15-6,Peak Plant Genetics,APC,17,6,224,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,87,PST-K15-172,Pure Seed Testing Inc.,APC,22,10,261,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,39,Comanche (NAI-14-176),Columbia River Seed,APC,13,2,116,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,41,Heartland (NAI-14-187),Columbia River Seed,APC,3,10,121,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,2,A13-1,Landmark Turf & Native Seed,APC,6,9,4,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,47,Star (GO-2628),Grassland Oregon,APC,14,7,140,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,49,DLFPS-340/3364,DLF Pickseed USA,APC,14,9,146,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,3,A99-2897,Turf Merchants Inc.,APC,4,2,7,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,43,Pivot,Columbia River Seed,APC,8,1,127,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,47,Star (GO-2628),Grassland Oregon,APC,19,7,141,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,45,Skye,Standard,APC,2,8,133,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,43,Pivot,Columbia River Seed,APC,14,3,128,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,1,A11-40,Landmark Turf & Native Seed,APC,10,1,2,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,40,Finish Line (NAI-14-178),Columbia River Seed,APC,22,1,120,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,88,Midnight,Standard,APC,6,6,262,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,48,Cloud (GO-2425),Grassland Oregon,APC,21,6,144,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,2,A13-1,Landmark Turf & Native Seed,APC,10,2,5,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,89,PST-T14-39,Pure Seed Testing Inc.,APC,18,9,266,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,42,Aviator II (NAI-15-84),Columbia River Seed,APC,23,9,126,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,39,Comanche (NAI-14-176),Columbia River Seed,APC,24,4,117,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,46,Bombay (GO-22B23),Grassland Oregon,APC,14,6,137,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,49,DLFPS-340/3364,DLF Pickseed USA,APC,3,9,145,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,89,PST-T14-39,Pure Seed Testing Inc.,APC,4,3,265,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,42,Aviator II (NAI-15-84),Columbia River Seed,APC,5,3,124,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,41,Heartland (NAI-14-187),Columbia River Seed,APC,19,6,123,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,46,Bombay (GO-22B23),Grassland Oregon,APC,20,1,138,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,46,Bombay (GO-22B23),Grassland Oregon,APC,8,7,136,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,42,Aviator II (NAI-15-84),Columbia River Seed,APC,14,2,125,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,49,DLFPS-340/3364,DLF Pickseed USA,APC,25,5,147,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,41,Heartland (NAI-14-187),Columbia River Seed,APC,14,1,122,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,47,Star (GO-2628),Grassland Oregon,APC,6,8,139,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,88,Midnight,Standard,APC,22,3,264,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,1,A11-40,Landmark Turf & Native Seed,APC,21,4,3,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,45,Skye,Standard,APC,24,8,135,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,89,PST-T14-39,Pure Seed Testing Inc.,APC,22,9,267,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,3,A99-2897,Turf Merchants Inc.,APC,10,3,8,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,45,Skye,Standard,APC,14,5,134,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,44,Blue Devil,Columbia Seeds,APC,25,10,132,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,43,Pivot,Columbia River Seed,APC,21,3,129,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,2,A13-1,Landmark Turf & Native Seed,APC,27,3,6,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,44,Blue Devil,Columbia Seeds,APC,9,5,130,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,48,Cloud (GO-2425),Grassland Oregon,APC,14,8,143,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,5,88,Midnight,Standard,APC,18,8,263,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,2,40,Finish Line (NAI-14-178),Columbia River Seed,APC,1,10,118,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,4,40,Finish Line (NAI-14-178),Columbia River Seed,APC,13,1,119,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,6,48,Cloud (GO-2425),Grassland Oregon,APC,8,5,142,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,44,Blue Devil,Columbia Seeds,APC,14,4,131,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/1/18,3,39,Comanche (NAI-14-176),Columbia River Seed,APC,4,10,115,2018,Oct,APC-2018-10-01,1,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,26,BAR PP 79494,Barenbrug Research,APC,19,9,78,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,41,Heartland (NAI-14-187),Columbia River Seed,APC,14,1,122,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,18,1,242,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,56,DLFPS-340/3549,DLF Pickseed USA,APC,19,3,168,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,88,Midnight,Standard,APC,18,8,263,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,27,Barserati (BAR PP 110358),Barenbrug Research,APC,2,3,79,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,9,AKB3128,Pennington Seed,APC,2,10,25,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,62,DLFPS-340/3552,DLF Pickseed USA,APC,1,6,184,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,88,Midnight,Standard,APC,22,3,264,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,27,Barserati (BAR PP 110358),Barenbrug Research,APC,12,7,80,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,40,Finish Line (NAI-14-178),Columbia River Seed,APC,13,1,119,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,81,PST-K13-141,Pure Seed Testing Inc.,APC,24,10,243,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,61,DLFPS-340/3551,DLF Pickseed USA,APC,20,9,183,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,6,RAD 553,Seeds Inc.,APC,24,9,18,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,62,DLFPS-340/3552,DLF Pickseed USA,APC,16,2,185,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,84,PST-11-7,DLF Pickseed USA,APC,7,8,250,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,26,BAR PP 79494,Barenbrug Research,APC,12,6,77,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,9,AKB3128,Pennington Seed,APC,10,9,26,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,25,BAR PP 7236V,Barenbrug Research,APC,5,8,73,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,10,AKB3179,Pennington Seed,APC,3,2,28,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,48,Cloud (GO-2425),Grassland Oregon,APC,14,8,143,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,6,RAD 553,Seeds Inc.,APC,10,6,17,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,64,A16-1,Mountain View Seeds,APC,16,4,191,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,25,BAR PP 7236V,Barenbrug Research,APC,12,5,74,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,32,Blue Gem (NAI-13-9),Columbia River Seed,APC,24,3,96,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,21,8,240,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,64,A16-1,Mountain View Seeds,APC,7,6,190,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,63,MVS-130,Mountain View Seeds,APC,20,4,189,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,9,AKB3128,Pennington Seed,APC,24,2,27,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,56,DLFPS-340/3549,DLF Pickseed USA,APC,15,5,167,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,41,Heartland (NAI-14-187),Columbia River Seed,APC,19,6,123,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,25,BAR PP 7236V,Barenbrug Research,APC,25,9,75,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,32,Blue Gem (NAI-13-9),Columbia River Seed,APC,13,9,95,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,63,MVS-130,Mountain View Seeds,APC,16,3,188,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,46,Bombay (GO-22B23),Grassland Oregon,APC,20,1,138,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,2,5,241,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,7,26,BAR PP 79494,Barenbrug Research,APC,1,2,76,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,63,MVS-130,Mountain View Seeds,APC,6,4,187,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,47,Star (GO-2628),Grassland Oregon,APC,6,8,139,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,62,DLFPS-340/3552,DLF Pickseed USA,APC,23,2,186,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,27,Barserati (BAR PP 110358),Barenbrug Research,APC,19,4,81,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,61,DLFPS-340/3551,DLF Pickseed USA,APC,16,1,182,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,57,DLFPS-340/3548,DLF Pickseed USA,APC,3,4,169,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,29,Jersey (NAI-A16-3),Novel AG Inc.,APC,12,9,86,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,75,A15-6,Peak Plant Genetics,APC,17,6,224,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,82,Electric (PST-K11-118),Pure Seed Testing Inc.,APC,23,6,246,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,59,DLFPS-340/3455,DLF Pickseed USA,APC,20,6,177,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,29,Jersey (NAI-A16-3),Novel AG Inc.,APC,27,1,87,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,57,DLFPS-340/3548,DLF Pickseed USA,APC,27,6,171,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,59,DLFPS-340/3455,DLF Pickseed USA,APC,15,2,176,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,7,Selway,Seeds Inc.,APC,26,6,21,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,31,NAI-15-80,SiteOne Landscape Supply,APC,7,7,91,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,8,Babe,Seeds Inc.,APC,9,4,22,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,30,Twilight (NAI-13-132),SiteOne Landscape Supply,APC,5,6,88,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,9,8,247,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,59,DLFPS-340/3455,DLF Pickseed USA,APC,7,3,175,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,58,DLFPS-340/3444,DLF Pickseed USA,APC,7,9,172,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,18,3,248,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,47,Star (GO-2628),Grassland Oregon,APC,19,7,141,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,30,Twilight (NAI-13-132),SiteOne Landscape Supply,APC,12,10,89,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,30,Twilight (NAI-13-132),SiteOne Landscape Supply,APC,27,2,90,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,58,DLFPS-340/3444,DLF Pickseed USA,APC,19,5,174,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,58,DLFPS-340/3444,DLF Pickseed USA,APC,15,3,173,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,40,Finish Line (NAI-14-178),Columbia River Seed,APC,22,1,120,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,32,Blue Gem (NAI-13-9),Columbia River Seed,APC,8,3,94,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,47,Star (GO-2628),Grassland Oregon,APC,14,7,140,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,7,Selway,Seeds Inc.,APC,1,3,19,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,8,Babe,Seeds Inc.,APC,19,1,24,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,7,Selway,Seeds Inc.,APC,10,7,20,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,31,NAI-15-80,SiteOne Landscape Supply,APC,22,4,93,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,57,DLFPS-340/3548,DLF Pickseed USA,APC,15,4,170,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,6,28,RAD-1776,Barenbrug Research,APC,6,3,82,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,2,A13-1,Landmark Turf & Native Seed,APC,10,2,5,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,2,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,22,2,249,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,82,Electric (PST-K11-118),Pure Seed Testing Inc.,APC,2,2,244,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,5,61,DLFPS-340/3551,DLF Pickseed USA,APC,4,4,181,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,48,Cloud (GO-2425),Grassland Oregon,APC,8,5,142,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,2,A13-1,Landmark Turf & Native Seed,APC,27,3,6,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,4,8,Babe,Seeds Inc.,APC,10,8,23,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
Turf Quality,10/26/18,3,60,DLFPS-340/3550,DLF Pickseed USA,APC,25,7,180,2018,Oct,APC-2018-10-26,2,10,1,"Stillwater, OK"
